FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,"ECG
[E1]"
47.27525,-1.3012289,38.06967,-1.2068594,77.96809,13.039058,0.0,-1.1683074,268.67316,-1.3110534,134.27806,-1.1462948,231.09645,-1.3349798,80.753944,-1.1957935,185.68509,-0.005705374,272.3766,-21.444832
47.200844,-2.16586,50.393703,-2.193996,78.001526,12.474545,0.0,-2.0591695,263.46365,-2.245253,134.56136,-1.9967554,224.00206,-2.2557065,76.72562,-2.0893028,199.05896,-0.057073522,279.1671,-21.460438
26.696924,-2.9718807,38.823772,-3.093035,51.722313,11.879786,0.0,-2.8952885,235.27481,-3.1384404,112.00223,-2.7994525,197.71246,-3.1723592,49.927715,-2.8884547,187.43234,-0.09807627,259.7421,-22.827213
-2.3727582,-3.233649,8.847207,-3.3834198,8.995468,11.699764,0.0,-3.1591465,193.72075,-3.4420066,76.16397,-3.056379,160.01599,-3.557292,10.978517,-3.09115,157.09007,-0.11554903,221.82767,-24.898043
-24.042414,-2.6211202,-25.39187,-2.7451606,-33.07136,12.2612095,0.0,-2.520161,154.95859,-2.7982504,43.45728,-2.453909,124.71875,-3.0409148,-23.78559,-2.4001477,122.84603,-0.113172516,182.40196,-27.05835
-27.517271,-1.231117,-49.85618,-1.3160095,-59.559647,13.4966135,0.0,-1.0923795,132.3897,-1.3283834,27.728863,-1.1115267,104.04443,-1.684661,-41.27775,-0.96568567,99.08069,-0.1116191,157.77097,-28.960701
-12.824275,0.35105854,-57.85684,0.28090605,-64.91695,14.874205,0.0,0.5287011,129.93578,0.3292287,33.325676,0.3898741,102.3556,-0.045909658,-38.004623,0.60096383,92.26479,-0.12988144,155.13083,-30.626972
10.207759,1.324511,-51.756874,1.2356958,-54.065563,15.660404,0.0,1.544997,141.59877,1.3335958,54.323586,1.2884302,114.83366,1.0764937,-20.470705,1.5229467,99.21638,-0.1642694,170.38469,-32.374187
28.060423,1.1474743,-39.59427,1.0259005,-38.051205,15.376633,0.0,1.4132179,156.31259,1.141424,79.02798,1.0869719,131.06956,1.0957422,-0.5433203,1.3082615,110.85173,-0.18578902,192.18796,-34.607056
30.447502,-0.11056717,-29.93997,-0.25382602,-27.754963,14.124571,0.0,0.18048215,164.14651,-0.14898333,96.065735,-0.13424662,140.66718,-0.0066085113,10.763582,0.05357235,117.991425,-0.15939955,208.61269,-37.555504
14.3560295,-1.8016024,-28.106024,-1.9475595,-29.155611,12.532201,0.0,-1.539724,160.3246,-1.8610611,98.75114,-1.7623631,137.65697,-1.6699495,7.8408837,-1.6150702,115.64181,-0.07046037,212.45747,-41.074768
-15.929041,-3.0933292,-34.938877,-3.2370703,-41.778767,11.363962,0.0,-2.9311328,145.8963,-3.157792,86.45998,-3.019175,122.09312,-3.0903738,-8.1290865,-2.9160023,104.10653,0.062170785,203.13943,-44.592712
-51.63596,-3.438026,-47.748238,-3.5938926,-60.07438,11.087426,0.0,-3.4194016,125.98762,-3.5065298,63.52455,-3.3867855,99.00654,-3.6601944,-30.732578,-3.332498,87.41877,0.19318964,185.35844,-47.23288
-83.12431,-2.8067064,-62.168808,-2.990824,-76.388176,11.6844015,0.0,-2.913729,107.2638,-2.8879576,36.895687,-2.818751,75.86626,-3.2298338,-51.5579,-2.815158,70.76685,0.27092007,166.11226,-48.08591
-102.76305,-1.5933113,-73.76877,-1.7995361,-83.96373,12.769279,0.0,-1.7480385,95.81511,-1.6814845,13.770245,-1.6585813,59.82312,-2.0819569,-63.461315,-1.6993282,58.57611,0.25849158,151.91457,-46.532104
-106.53724,-0.33397728,-78.83956,-0.5282311,-78.91067,13.85523,0.0,-0.44013476,95.82791,-0.3945819,-0.12950006,-0.3973669,55.610874,-0.71743006,-62.61996,-0.4694245,53.915367,0.14790532,147.30727,-42.48791
-94.59565,0.5401412,-74.67701,0.39614025,-60.940884,14.5662775,0.0,0.5411162,108.780785,0.5514386,-1.5871902,0.540616,64.430855,0.37103888,-49.07202,0.45037636,58.65048,-0.036124904,154.52132,-36.481537
-71.0697,0.8059298,-60.12973,0.71803236,-33.31643,14.714859,0.0,0.8992259,132.8429,0.8999643,9.438978,0.89643675,83.745735,0.83774614,-26.274635,0.79781663,73.25343,-0.24405062,173.35735,-29.518623
-43.15279,0.44346035,-36.63309,0.3680034,-2.3242652,14.296113,0.0,0.5470996,162.66635,0.56670636,29.479137,0.5963997,107.873,0.5473569,-0.21935761,0.49807933,95.936226,-0.4196013,200.7703,-22.780264
-19.264124,-0.39432952,-8.896403,-0.52822274,23.93268,13.469953,0.0,-0.385292,190.2177,-0.34450132,52.037617,-0.24271518,129.39879,-0.39564267,21.880676,-0.33235708,121.993484,-0.52032465,230.72154,-17.257872
-6.535559,-1.4106929,15.862195,-1.6532753,37.664516,12.536947,0.0,-1.5669085,206.97284,-1.5264659,69.31867,-1.3193846,141.30652,-1.6560966,33.45901,-1.4009612,144.50188,-0.53110796,255.274,-13.465255
-8.545164,-2.227795,30.205126,-2.573045,33.91125,11.865598,0.0,-2.5466487,206.76524,-2.5270913,74.74947,-2.214174,139.22122,-2.7569764,30.555588,-2.3109236,156.43356,-0.46453193,267.0207,-11.340028
-24.31996,-2.5118732,29.153828,-2.9023728,12.283548,11.755204,0.0,-2.9162009,187.91391,-2.9174466,65.19303,-2.5425172,122.85836,-3.2554522,12.9704075,-2.702516,153.08028,-0.35132575,261.78577,-10.354607
-48.831783,-2.1203697,12.126899,-2.4865735,-22.774296,12.291691,0.0,-2.4932954,153.81522,-2.4989626,42.14639,-2.134594,96.170876,-2.9355378,-15.721705,-2.4096901,133.79771,-0.22816198,240.46559,-9.781478
-74.30547,-1.1785656,-15.951826,-1.4783715,-62.740982,13.293982,0.0,-1.4143527,112.39655,-1.414654,12.176494,-1.127476,66.502914,-1.9046608,-48.603653,-1.5371367,103.11635,-0.12790246,209.81255,-8.974345
-91.76704,-0.020653427,-44.102814,-0.24980602,-96.01422,14.404427,0.0,-0.06676821,75.149376,-0.077316605,-13.152105,0.10478067,43.32007,-0.53070927,-75.6765,-0.40149447,71.45653,-0.07367915,182.33286,-7.5436883
-93.30524,0.97455233,-56.282284,0.8003901,-109.59109,15.275422,0.0,1.1004909,55.295673,1.0416679,-18.968435,1.1422853,36.37893,0.7368462,-84.90897,0.6260477,54.29453,-0.076209575,174.42847,-5.3409963
-75.878555,1.5425129,-36.046574,1.4094514,-93.019875,15.727646,0.0,1.7635351,63.648266,1.6191347,7.708054,1.7002642,52.55756,1.5426788,-66.12645,1.2690574,67.56325,-0.13402791,201.06052,-2.304761
-45.858223,1.5856005,24.562157,1.4863381,-44.98831,15.774198,0.0,1.7965131,102.04237,1.5553973,69.429756,1.6852313,91.407616,1.7010797,-18.050419,1.3979468,118.88126,-0.23463383,266.93265,1.7278317
-20.897276,1.1175424,115.71026,1.0425024,20.628927,15.51465,0.0,1.2243965,157.61436,0.9104172,150.84973,1.1287066,141.68347,1.1736654,45.27109,0.99023694,198.61427,-0.35392225,358.2975,7.086217
-25.154316,0.18943222,207.272,0.12172222,75.060844,15.006836,0.0,0.14502662,203.46364,-0.19759656,219.23798,0.103097275,182.51646,0.028825803,94.99578,0.081265256,277.9211,-0.45553306,442.3371,14.129892
-77.45627,-1.1151366,258.45322,-1.1921043,85.01074,14.232426,0.0,-1.290517,208.90538,-1.626598,236.80154,-1.283048,191.22719,-1.5539347,98.62528,-1.2262427,318.63757,-0.49647838,478.5626,22.938074
-177.91498,-2.620864,237.31203,-2.7128453,30.081306,13.17773,0.0,-2.8412628,155.93102,-3.1707163,180.59543,-2.8209577,155.23273,-3.2580106,37.94439,-2.7132094,292.24826,-0.44395164,438.94492,32.981155
-301.96997,-4.0255113,139.84782,-4.12823,-82.51147,11.945562,0.0,-4.16688,52.40744,-4.5286317,58.612194,-4.1711974,81.35296,-4.6618595,-76.774475,-4.0396776,197.57915,-0.29703006,325.8403,42.980343
-407.89398,-4.966015,-3.5413191,-5.0768433,-216.36082,10.790427,0.0,-4.9147363,-67.45503,-5.3611054,-89.23407,-4.9510217,-4.144879,-5.3702936,-206.69666,-4.8405924,65.67069,-0.096378244,175.8318,51.106
-455.524,-5.168654,-139.62639,-5.2939715,-320.6332,10.038721,0.0,-4.8758984,-157.58919,-5.428595,-207.88391,-4.9114885,-66.35273,-5.188125,-300.75528,-4.883109,-52.59548,0.09098858,45.277824,55.51221
-426.14334,-4.5875936,-216.23041,-4.73556,-353.8756,9.943369,0.0,-4.1051674,-182.03918,-4.7220054,-252.9199,-4.0851665,-78.09398,-4.2246923,-319.97446,-4.1851525,-109.83805,0.20725974,-15.282832,55.03618
-332.0828,-3.4387734,-205.33138,-3.6062357,-303.5372,10.561205,0.0,-2.9126492,-132.00883,-3.4937842,-210.8733,-2.7952394,-32.885365,-2.8553748,-256.0538,-3.0162623,-83.616844,0.23645021,16.134344,49.765358
-210.89355,-2.1104524,-113.69392,-2.2818475,-190.80159,11.718381,0.0,-1.7252766,-29.02054,-2.1632726,-103.56821,-1.5126401,52.320156,-1.5602828,-134.37923,-1.7816513,14.910634,0.21087907,124.66888,41.209084
-108.14996,-0.99828595,22.368555,-1.1612493,-59.642757,13.082718,0.0,-0.89493,85.989334,-1.1377811,23.798615,-0.6398043,145.20163,-0.7228183,-1.3955895,-0.8496489,147.70709,0.18615673,267.13406,31.929073
-58.529503,-0.3441121,153.04567,-0.50523555,42.451534,14.308514,0.0,-0.55336577,170.39194,-0.6356116,122.628746,-0.3356955,211.88234,-0.47932127,95.468666,-0.40276244,266.46558,0.20244326,390.86328,24.730335
-73.78386,-0.15503441,233.61221,-0.33620653,82.343254,15.173668,0.0,-0.5854529,195.66574,-0.60514617,159.05746,-0.47280475,229.7758,-0.68428296,125.428635,-0.38158906,330.74704,0.258386,453.42294,21.70025
-140.90872,-0.25064197,239.16415,-0.46651417,51.45197,15.621972,0.0,-0.7357957,156.03595,-0.79717356,124.32921,-0.7521189,194.91978,-1.0143858,83.54556,-0.5579611,321.3571,0.3149942,436.36777,23.46367
-228.95267,-0.41871202,172.13925,-0.6567507,-33.266624,15.688418,0.0,-0.79192483,68.82497,-0.95803535,36.00131,-0.912309,122.379654,-1.1700695,-9.666048,-0.706326,245.87675,0.32629305,350.1269,28.942339
-300.89725,-0.572164,60.795296,-0.79548687,-136.59296,15.392547,0.0,-0.7248015,-32.56443,-1.0093699,-69.30788,-0.8948445,40.30424,-1.0574682,-116.795235,-0.76033723,135.17488,0.27493927,229.38457,35.71406
-326.89114,-0.7720152,-51.843807,-0.9421446,-218.48402,14.730944,0.0,-0.67121744,-111.16887,-1.0615191,-149.88474,-0.8339892,-20.621187,-0.81384,-197.68346,-0.8223617,31.329597,0.18705174,119.84053,40.829544
-294.9088,-1.0770172,-125.59745,-1.1748025,-249.70293,13.8068075,0.0,-0.7517302,-140.75975,-1.2306963,-175.50151,-0.865015,-39.04184,-0.6360547,-224.83463,-0.9964981,-29.426899,0.11315217,60.183907,41.786064
-214.78056,-1.3550836,-139.7709,-1.3834985,-223.29562,12.96073,0.0,-0.87490976,-115.99923,-1.4212034,-139.6573,-0.91480553,-11.282203,-0.54623544,-193.8358,-1.1882238,-31.444506,0.087649256,66.68912,37.29803
-113.27215,-1.2715718,-100.06941,-1.2449654,-155.87277,12.700617,0.0,-0.7322057,-53.043026,-1.3070315,-60.86656,-0.69105834,48.171745,-0.3187612,-123.34519,-1.0859172,15.623634,0.098702915,128.2881,27.62152
-22.059525,-0.53204525,-32.068016,-0.46942952,-77.61575,13.386708,0.0,-0.041190024,20.017403,-0.5857079,28.068647,0.072511554,114.67062,0.32682872,-44.314365,-0.39813733,84.66975,0.0954953,214.8232,14.36927
35.431305,0.8007599,34.018303,0.86980015,-16.813377,14.892584,0.0,1.1475025,77.216,0.6927945,96.42918,1.3088051,165.47238,1.4137175,15.390744,0.8331321,146.3691,0.03088752,293.2553,-0.07823671
51.7236,2.217073,77.38291,2.244778,11.9917755,16.559555,0.0,2.3664708,105.02831,2.0338569,127.961815,2.5406096,189.06201,2.567235,42.14971,2.1385858,182.35895,-0.09441101,342.03928,-13.314639
34.669605,3.0305524,92.00494,2.9584634,10.436548,17.552328,0.0,2.9885936,104.11753,2.770355,123.410164,3.1474254,187.21275,3.2086701,38.323776,2.8761451,189.59007,-0.22360654,356.3985,-23.546484
0.8528273,2.8237505,83.30163,2.608519,-9.448472,17.377592,0.0,2.6438208,84.13903,2.5041614,94.75419,2.7828574,170.4467,2.9494107,16.21959,2.6551805,176.15726,-0.28047156,344.44263,-29.947357
-32.011055,1.718065,61.732384,1.3580775,-33.23831,16.173624,0.0,1.4662777,57.184216,1.3662324,57.41494,1.607723,151.33224,1.8665541,-9.720814,1.5935037,154.22527,-0.22244921,319.73352,-32.6734
-50.09603,0.27175292,38.638355,-0.1878404,-49.167645,14.573318,0.0,-0.0070885536,34.095203,-0.09170495,25.374847,0.16842066,139.79352,0.44885048,-27.692518,0.21995893,135.30373,-0.069951236,295.83972,-32.5938
-45.586647,-0.87637895,24.920605,-1.3669475,-49.534958,13.294105,0.0,-1.1709203,23.571295,-1.2478234,9.453771,-0.94800204,141.47755,-0.7134469,-29.89176,-0.8642666,128.7641,0.10740246,284.1233,-30.87657
-17.483627,-1.3347988,29.60131,-1.7997264,-31.053532,12.7770195,0.0,-1.6544105,31.275234,-1.7231162,15.968373,-1.4073615,157.58406,-1.2412521,-13.101797,-1.2957369,140.96971,0.23448695,292.3428,-28.589567
27.974974,-1.0736142,56.249725,-1.4907706,3.82963,13.071993,0.0,-1.4245455,57.31427,-1.4835528,44.190544,-1.2074775,184.5626,-1.0913438,19.759264,-1.0551456,172.86497,0.2737745,321.98096,-26.436491
78.102615,-0.34978917,99.111946,-0.72708184,45.634197,13.925845,0.0,-0.7173996,93.75072,-0.76593435,84.38707,-0.5874505,213.97943,-0.4933646,58.45048,-0.39337534,217.19064,0.24294542,365.48032,-24.671091
117.11784,0.43692452,143.05943,0.08596046,79.31875,14.929244,0.0,0.091172606,125.47095,0.05277777,119.70544,0.10604886,234.15268,0.19079287,87.39821,0.30991527,258.7644,0.20019102,406.83887,-23.16972
131.92992,0.89237994,169.50264,0.5722296,89.7817,15.65387,0.0,0.6201093,135.9194,0.5871291,132.93938,0.53746885,234.30817,0.6091396,91.791954,0.69236165,279.89008,0.20639493,427.55457,-21.605001
118.04353,0.7757833,165.81245,0.5143634,69.26475,15.793926,0.0,0.62292194,115.40705,0.5818393,115.221504,0.4971675,209.7889,0.5477359,65.15301,0.54930526,268.97394,0.28542426,415.77545,-19.637299
82.34411,0.11304934,132.60414,-0.054253504,22.34127,15.296604,0.0,0.101193465,67.16938,0.030016003,71.49202,-0.003961217,165.3419,0.022235401,13.790326,-0.06951422,227.31717,0.4056729,373.34863,-17.074348
40.742203,-0.8081689,84.14555,-0.86380094,-34.933548,14.394001,0.0,-0.69265497,7.1406574,-0.8165402,19.069695,-0.7336179,114.10095,-0.7289366,-45.033817,-0.88428897,169.52934,0.4964834,316.0781,-13.954124
11.352502,-1.6018479,41.44178,-1.5636995,-81.76612,13.471769,0.0,-1.4055289,-42.970924,-1.5943931,-20.260443,-1.3745792,72.2705,-1.3818669,-90.66058,-1.5538633,116.85749,0.49068546,266.5835,-10.555319
6.4052124,-2.0146482,22.02842,-1.9347688,-101.83865,12.841455,0.0,-1.8018779,-65.74285,-2.0517733,-30.40391,-1.7234602,52.066315,-1.7235385,-108.344635,-1.8872159,87.16192,0.3662809,243.72087,-7.338846
26.949287,-2.0583107,32.222057,-2.0036702,-90.1719,12.5808525,0.0,-1.8898277,-55.81927,-2.1837184,-7.944385,-1.8036051,56.563835,-1.7688411,-95.41888,-1.9398415,87.21554,0.15918545,254.44638,-4.834236
63.051003,-1.947969,65.73521,-1.9745367,-54.20367,12.55618,0.0,-1.8634285,-21.324076,-2.178384,37.4833,-1.8057774,79.11338,-1.7121338,-61.2886,-1.9250845,111.325294,-0.058926843,292.22992,-3.5046573
99.22555,-1.9065573,108.573715,-2.0403128,-8.965701,12.58895,0.0,-1.9188854,21.457575,-2.2289035,89.04125,-1.9109823,107.43923,-1.7566756,-21.714796,-2.021829,146.23157,-0.21981987,342.02954,-3.6042025
121.988686,-1.9877466,146.61609,-2.2202702,30.533571,12.625422,0.0,-2.09032,56.665916,-2.3621495,131.01219,-2.1334352,129.94295,-1.9493914,9.116325,-2.2279198,178.61884,-0.28847057,388.1779,-5.0763392
125.435616,-2.0342557,171.29594,-2.3318803,55.387253,12.787006,0.0,-2.2140644,75.683525,-2.403856,154.91862,-2.2883968,140.64737,-2.128916,24.343239,-2.3512068,200.62538,-0.27039322,420.4993,-7.526965
112.30588,-1.7834282,180.81862,-2.1028352,64.51797,13.279163,0.0,-2.030289,78.834015,-2.0922778,160.74442,-2.096747,140.36002,-2.0126655,25.384714,-2.1262634,210.86264,-0.20044638,435.97397,-10.296901
90.91548,-1.0448322,177.72775,-1.347521,62.33473,14.227757,0.0,-1.3501484,72.26388,-1.2591248,153.96492,-1.3587303,134.20302,-1.369488,18.696997,-1.3788152,211.8609,-0.12479711,436.62424,-12.6343775
70.504265,0.15176488,165.8241,-0.1080268,54.937992,15.545504,0.0,-0.19567323,63.170467,0.030061187,141.40729,-0.1033083,127.78658,-0.1857442,11.272283,-0.1545296,206.94441,-0.083161384,426.4637,-13.915029
57.612278,1.5149045,148.87422,1.3134457,47.465656,16.907412,0.0,1.1578019,56.61859,1.4519409,128.64946,1.3649684,124.523094,1.2647921,7.704651,1.2473176,198.90875,-0.09297844,409.8655,-13.837794
54.603203,2.5817714,131.09293,2.4500508,43.29907,17.85672,0.0,2.2614756,54.958416,2.5314136,119.47991,2.554324,125.0686,2.4945138,9.613174,2.3592746,190.50554,-0.13920385,391.46716,-12.5314
59.988945,2.9040427,117.48736,2.8529687,44.13139,17.99437,0.0,2.6668713,58.61847,2.8306046,116.11094,2.9802904,128.17345,2.9972115,16.317675,2.7269092,184.97995,-0.17808521,376.0561,-10.52329
69.788,2.2516587,112.534706,2.2852733,49.82144,17.165476,0.0,2.1245146,66.66812,2.1416204,118.90549,2.3862545,131.71806,2.4807513,25.47225,2.1161826,185.25702,-0.15946443,367.29294,-8.572395
79.39034,0.74976236,117.71247,0.8519947,58.099495,15.560581,0.0,0.7260831,76.779594,0.60734695,125.78853,0.8926521,133.38454,1.0305425,33.477905,0.6552449,192.15297,-0.059510626,365.89185,-7.419907
85.452484,-1.1185423,129.92218,-0.9909232,64.96789,13.683087,0.0,-1.0806245,85.36274,-1.2852197,132.45886,-1.0027848,131.1761,-0.8792801,36.298756,-1.168027,203.22392,0.098472245,368.929,-7.543272
87.10447,-2.675345,142.39612,-2.5817194,66.18667,12.174906,0.0,-2.6408846,88.54731,-2.8662512,133.9978,-2.6027706,124.036,-2.555783,30.925396,-2.6826727,213.4353,0.25333476,371.19867,-8.993711
85.890495,-3.3453066,147.85321,-3.3341026,59.2323,11.543431,0.0,-3.378353,83.78894,-3.569875,127.22239,-3.3198025,112.39606,-3.392136,16.860392,-3.3363996,217.42659,0.34288746,367.91376,-11.380718
84.6742,-2.9603877,142.16885,-3.0421193,44.721672,11.903523,0.0,-3.0931473,71.30029,-3.227219,112.50483,-2.9783373,98.31736,-3.1728334,-3.2223575,-2.9819982,212.16704,0.3437185,357.19995,-14.011745
86.43468,-1.878059,126.58401,-2.0162928,26.658743,12.897057,0.0,-2.085404,54.588936,-2.1794248,94.12126,-1.9211607,85.10753,-2.195781,-23.997086,-1.9664751,198.73293,0.28385398,341.20764,-16.137386
93.67057,-0.78778076,107.39901,-0.9142739,11.450532,13.887445,0.0,-0.98488945,39.796013,-1.0907481,79.00342,-0.813191,76.559845,-1.0989481,-38.93692,-0.9297407,182.4457,0.21859455,325.57767,-17.221188
108.17254,-0.29388237,93.38297,-0.34020278,5.942643,14.338937,0.0,-0.36956325,33.86925,-0.5485859,74.34756,-0.24101166,75.96315,-0.4749092,-42.26572,-0.42036414,171.17781,0.18809214,317.5778,-17.125015
130.354,-0.56105304,92.16771,-0.49213174,14.914108,14.121868,0.0,-0.43812665,41.974728,-0.7267796,84.839355,-0.3818498,84.977715,-0.53480256,-30.962965,-0.5941182,172.27989,0.18922491,323.45486,-16.14698
157.9095,-1.28427,107.27649,-1.1188163,38.816994,13.518861,0.0,-0.97480255,65.053566,-1.3590323,110.445595,-0.9794015,102.63589,-1.0629346,-6.2202086,-1.2085189,189.30894,0.18342951,345.7869,-14.880647
184.71367,-1.9865379,136.84299,-1.7934085,72.70989,12.94669,0.0,-1.6034133,98.61683,-2.018212,145.59784,-1.6180298,124.911255,-1.6710821,26.24533,-1.8852344,219.97935,0.1329837,381.72913,-13.952268
201.40964,-2.3804092,173.97853,-2.249259,107.0177,12.640501,0.0,-2.0901759,133.46104,-2.447722,180.1252,-2.0470512,145.23116,-2.1175969,57.259617,-2.3975332,256.207,0.036463916,422.8398,-13.738328
198.43176,-2.506033,208.18079,-2.5049465,130.11168,12.5495,0.0,-2.4456904,158.23245,-2.6797464,201.785,-2.29643,156.021,-2.4291406,76.45619,-2.754779,286.20734,-0.0652783,456.77563,-14.190614
170.67892,-2.5799327,227.68681,-2.7237616,132.18622,12.481841,0.0,-2.7848256,163.21584,-2.889908,200.02124,-2.5335388,151.10805,-2.7619953,75.44091,-3.064137,298.12344,-0.11662155,470.86636,-14.848978
121.64758,-2.7337353,223.29358,-2.9817595,109.52615,12.327983,0.0,-3.1172793,144.40897,-3.1612828,170.35068,-2.830668,128.5446,-3.1672468,51.44672,-3.3399928,284.55612,-0.08677966,457.15952,-15.042695
64.3847,-2.8751862,193.2973,-3.1562414,67.62848,12.167784,0.0,-3.2698772,106.45122,-3.3682399,117.9533,-3.0533562,92.84217,-3.4782526,10.273676,-3.4387712,246.80804,0.0074887793,417.3837,-14.202164
17.631182,-2.7611663,146.9193,-3.0060947,21.023735,12.204697,0.0,-2.9978979,62.45832,-3.2556121,58.019806,-2.9452467,54.973362,-3.406814,-33.778755,-3.1563654,196.54121,0.1101464,364.8369,-12.129655
-1.9716085,-2.2041912,102.55161,-2.365457,-11.643831,12.602628,0.0,-2.1894522,29.48232,-2.6390142,10.926175,-2.3316553,28.878052,-2.7667944,-62.819878,-2.3998327,152.48883,0.15692535,320.42816,-9.108499
12.0831585,-1.2580364,79.731964,-1.3134875,-16.024487,13.340294,0.0,-1.0130067,20.786814,-1.5871744,-6.7380157,-1.2961398,25.227287,-1.6627892,-63.962063,-1.3123642,132.31621,0.10931649,303.26013,-5.786902
52.62147,-0.25594166,88.73378,-0.2075107,10.379688,14.170055,0.0,0.09923629,38.94536,-0.46328172,9.364307,-0.20874372,45.677258,-0.5088531,-36.838863,-0.26806313,143.55913,-0.02455468,320.53775,-2.893683
102.25295,0.34319645,124.55932,0.4676938,56.36177,14.721901,0.0,0.6503124,74.20471,0.23144114,48.834915,0.43810564,81.41782,0.162524,5.293391,0.28745136,179.33548,-0.19103877,363.26608,-0.9110959
141.96286,0.22715604,169.61655,0.37398773,102.381905,14.716888,0.0,0.36424938,109.4338,0.14901401,91.95483,0.31266597,117.325516,0.009280079,42.23038,0.086485706,221.86212,-0.31428605,410.84277,0.13296027
159.65369,-0.5523788,203.20473,-0.45024243,129.89384,14.162435,0.0,-0.62024254,128.56024,-0.6620894,119.55631,-0.5300444,139.23448,-0.8876701,57.076496,-0.7715189,251.51562,-0.33309782,441.59863,0.6660322
153.96233,-1.5876515,211.46318,-1.5848144,129.08955,13.3737545,0.0,-1.803431,123.39048,-1.7576728,121.2816,-1.6538126,139.94267,-2.0468855,43.61993,-1.8450769,255.72342,-0.23244888,442.66797,1.3561901
132.39697,-2.3657665,192.22057,-2.4792132,101.43616,12.776621,0.0,-2.6167154,95.61118,-2.5731583,98.21924,-2.500114,121.0418,-2.8742697,7.1991067,-2.606611,233.05196,-0.04879712,414.08328,2.787626
106.42637,-2.5798802,153.67062,-2.7812762,57.249424,12.633695,0.0,-2.7510264,54.415016,-2.7737036,60.243217,-2.7174933,90.809296,-3.0155056,-39.6429,-2.7536964,191.81607,0.1549522,366.6206,5.162867
86.83173,-2.2604883,109.52436,-2.4911838,10.901245,12.916411,0.0,-2.2795763,12.270759,-2.4052541,21.026237,-2.3157926,60.349583,-2.513228,-82.87752,-2.3401368,145.5423,0.32482854,316.3079,8.173808
80.784035,-1.6473637,73.72418,-1.8452543,-24.05024,13.415953,0.0,-1.5069907,-19.156883,-1.7489702,-6.7368603,-1.5533178,39.857914,-1.6746633,-111.3735,-1.6434752,107.84306,0.43316185,278.5983,11.089657
